phase_id,experiment_id,variant_id,gate_id,metric_id,observed,threshold,direction,passed,unit,status,evidence_status,source_artifact,source_sha256,source_row_selector,source_value_field,notes
P0,P0_BRIDGE,P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD,P0_S4_FIVE_FOLDS,p0_s4_five_folds,5,5,eq,true,audit,COMPLETE,RETROSPECTIVE,results/reasoning_localization_03662_v1/phase_0/p0_s4_fivefold_split_bridge/P0_S4_GATES.csv,53dd0ae971c715b084dafe3e5fad3ff448930d92596d9cbbdcdb65971c8eb9ae,gate_id=P0_S4_FIVE_FOLDS,observed,"Frozen Phase-0 provenance, access, population, or execution gate."
P0,P0_BRIDGE,P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD,P0_S4_GROUP_SAFE_ASSIGNMENT,p0_s4_group_safe_assignment,true,true,eq,true,audit,COMPLETE,RETROSPECTIVE,results/reasoning_localization_03662_v1/phase_0/p0_s4_fivefold_split_bridge/P0_S4_GATES.csv,53dd0ae971c715b084dafe3e5fad3ff448930d92596d9cbbdcdb65971c8eb9ae,gate_id=P0_S4_GROUP_SAFE_ASSIGNMENT,observed,"Frozen Phase-0 provenance, access, population, or execution gate."
P0,P0_BRIDGE,P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD,P0_S4_POPULATION_HASH_UNCHANGED,p0_s4_population_hash_unchanged,d12d651cad9bec326686c2c83070644d22ca058ed57e942f683452050e757a05,d12d651cad9bec326686c2c83070644d22ca058ed57e942f683452050e757a05,eq,true,audit,COMPLETE,RETROSPECTIVE,results/reasoning_localization_03662_v1/phase_0/p0_s4_fivefold_split_bridge/P0_S4_GATES.csv,53dd0ae971c715b084dafe3e5fad3ff448930d92596d9cbbdcdb65971c8eb9ae,gate_id=P0_S4_POPULATION_HASH_UNCHANGED,observed,"Frozen Phase-0 provenance, access, population, or execution gate."
P0,P0_BRIDGE,P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD,P0_S4_BOOTSTRAP_DRAWS,p0_s4_bootstrap_draws,20000,20000,eq,true,audit,COMPLETE,RETROSPECTIVE,results/reasoning_localization_03662_v1/phase_0/p0_s4_fivefold_split_bridge/P0_S4_GATES.csv,53dd0ae971c715b084dafe3e5fad3ff448930d92596d9cbbdcdb65971c8eb9ae,gate_id=P0_S4_BOOTSTRAP_DRAWS,observed,"Frozen Phase-0 provenance, access, population, or execution gate."
P0,P0_BRIDGE,P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD,P0_S4_SOURCE_HASHES_STABLE,p0_s4_source_hashes_stable,1c778569ce7670848d61478077630f82ffca97e23aa780cdfb9dbc2273fd20a4,1c778569ce7670848d61478077630f82ffca97e23aa780cdfb9dbc2273fd20a4,eq,true,audit,COMPLETE,RETROSPECTIVE,results/reasoning_localization_03662_v1/phase_0/p0_s4_fivefold_split_bridge/P0_S4_GATES.csv,53dd0ae971c715b084dafe3e5fad3ff448930d92596d9cbbdcdb65971c8eb9ae,gate_id=P0_S4_SOURCE_HASHES_STABLE,observed,"Frozen Phase-0 provenance, access, population, or execution gate."
P0,P0_BRIDGE,P0_S5A_IU29_STEP_MAX_LOCAL_FIVEFOLD_QWEN8,P0_S5A_DUAL_BUILD_IDENTICAL,dual_build_identical,true,true,eq,true,boolean,COMPLETE,RETROSPECTIVE,results/reasoning_localization_03662_v1/phase_0/p0_s5_population_bridges/P0_S5_GATES.csv,25c149ff9541c9e2b7ceaf5aa4ce58a29d7cbfb5c633216fdbb99d2c445f4b67,gate_id=P0_S5A_DUAL_BUILD_IDENTICAL,observed,"Frozen Phase-0 provenance, access, population, or execution gate."
P0,P0_BRIDGE,P0_S5A_IU29_STEP_MAX_LOCAL_FIVEFOLD_QWEN8,P0_S5A_EXACT_QWEN_PANEL,population_cells,8,8,eq,true,cells,COMPLETE,RETROSPECTIVE,results/reasoning_localization_03662_v1/phase_0/p0_s5_population_bridges/P0_S5_GATES.csv,25c149ff9541c9e2b7ceaf5aa4ce58a29d7cbfb5c633216fdbb99d2c445f4b67,gate_id=P0_S5A_EXACT_QWEN_PANEL,observed,"Frozen Phase-0 provenance, access, population, or execution gate."
P0,P0_BRIDGE,P0_S5A_IU29_STEP_MAX_LOCAL_FIVEFOLD_QWEN8,P0_S5A_ACCESS_VALID,access_contract_valid,true,true,eq,true,boolean,COMPLETE,RETROSPECTIVE,results/reasoning_localization_03662_v1/phase_0/p0_s5_population_bridges/P0_S5_GATES.csv,25c149ff9541c9e2b7ceaf5aa4ce58a29d7cbfb5c633216fdbb99d2c445f4b67,gate_id=P0_S5A_ACCESS_VALID,observed,"Frozen Phase-0 provenance, access, population, or execution gate."
P0,P0_BRIDGE,P0_S5A_IU29_STEP_MAX_LOCAL_FIVEFOLD_QWEN8,P0_S5A_NO_REFIT_OR_INFERENCE,new_fit_or_inference,false,false,eq,true,boolean,COMPLETE,RETROSPECTIVE,results/reasoning_localization_03662_v1/phase_0/p0_s5_population_bridges/P0_S5_GATES.csv,25c149ff9541c9e2b7ceaf5aa4ce58a29d7cbfb5c633216fdbb99d2c445f4b67,gate_id=P0_S5A_NO_REFIT_OR_INFERENCE,observed,"Frozen Phase-0 provenance, access, population, or execution gate."
P0,P0_BRIDGE,P0_S5B_IU29_STEP_MAX_LOCAL_FIVEFOLD_FULL12,P0_S5B_EXACT_FULL_PANEL,population_cells,12,12,eq,true,cells,COMPLETE,RETROSPECTIVE,results/reasoning_localization_03662_v1/phase_0/p0_s5_population_bridges/P0_S5_GATES.csv,25c149ff9541c9e2b7ceaf5aa4ce58a29d7cbfb5c633216fdbb99d2c445f4b67,gate_id=P0_S5B_EXACT_FULL_PANEL,observed,"Frozen Phase-0 provenance, access, population, or execution gate."
P0,P0_BRIDGE,P0_S5B_IU29_STEP_MAX_LOCAL_FIVEFOLD_FULL12,P0_S5B_ACCESS_VALID,access_contract_valid,true,true,eq,true,boolean,COMPLETE,RETROSPECTIVE,results/reasoning_localization_03662_v1/phase_0/p0_s5_population_bridges/P0_S5_GATES.csv,25c149ff9541c9e2b7ceaf5aa4ce58a29d7cbfb5c633216fdbb99d2c445f4b67,gate_id=P0_S5B_ACCESS_VALID,observed,"Frozen Phase-0 provenance, access, population, or execution gate."
P0,P0_BRIDGE,P0_S5B_IU29_STEP_MAX_LOCAL_FIVEFOLD_FULL12,P0_S5B_NONPAIRED_BOUNDARY_DECLARED,nonpaired_population_boundary,true,true,eq,true,boolean,COMPLETE,RETROSPECTIVE,results/reasoning_localization_03662_v1/phase_0/p0_s5_population_bridges/P0_S5_GATES.csv,25c149ff9541c9e2b7ceaf5aa4ce58a29d7cbfb5c633216fdbb99d2c445f4b67,gate_id=P0_S5B_NONPAIRED_BOUNDARY_DECLARED,observed,"Frozen Phase-0 provenance, access, population, or execution gate."
P0,P0_BRIDGE,P0_S5B_IU29_STEP_MAX_LOCAL_FIVEFOLD_FULL12,P0_S5_BOOTSTRAP_DRAWS,bootstrap_draws,20000,20000,eq,true,draws,COMPLETE,RETROSPECTIVE,results/reasoning_localization_03662_v1/phase_0/p0_s5_population_bridges/P0_S5_GATES.csv,25c149ff9541c9e2b7ceaf5aa4ce58a29d7cbfb5c633216fdbb99d2c445f4b67,gate_id=P0_S5_BOOTSTRAP_DRAWS,observed,"Frozen Phase-0 provenance, access, population, or execution gate."
P1,P1_BASELINES,R0_ENTROPY_MAX,P1_SCORE_FREEZE_COMPLETE,contract_audit,13,13,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r0_entropy_max/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_SCORE_FREEZE_COMPLETE,observed,exact registered 12 ProcessBench cells plus PRMBench cell
P1,P1_BASELINES,R0_ENTROPY_MAX,P1_LABEL_FIREWALL,contract_audit,labels opened after score-freeze manifest,no fit-side labels or targets,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r0_entropy_max/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_LABEL_FIREWALL,observed,score records and manifest declare labels_seen_during_fit=false and targets_accessed_during_fit=false
P1,P1_BASELINES,R0_ENTROPY_MAX,P1_FINITE_AND_COMPLETE_SCORES,contract_audit,171203,all registered step scores finite; no missing-score population change,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r0_entropy_max/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_FINITE_AND_COMPLETE_SCORES,observed,validated after frozen-score checksum verification
P1,P1_BASELINES,R0_ENTROPY_MAX,P1_GROUP_SAFE_FOLDS,contract_audit,1,one fold per source-question group across scorer copies,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r0_entropy_max/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_GROUP_SAFE_FOLDS,observed,checked on family x source-group keys
P1,P1_BASELINES,R0_ENTROPY_MAX,P1_R3_EXACT_ALIAS,contract_audit,NOT_APPLICABLE,max absolute reconstruction error <= 1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r0_entropy_max/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_R3_EXACT_ALIAS,observed,strict-release alias check applies only to R3
P1,P1_BASELINES,R0_ENTROPY_MAX,P1_PRM_SOURCE_STRATA,contract_audit,membership absent,prm_train/prm_test membership for source-stratum reporting,contract,NA,contract,BLOCKED,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r0_entropy_max/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_PRM_SOURCE_STRATA,observed,"the sealed prmbench_steps.npz evaluator exposes response IDs, source_idx groups, error families, and labels but not prm_train/prm_test membership"
P1,P1_BASELINES,R1_ENTROPY_TOP5,P1_SCORE_FREEZE_COMPLETE,contract_audit,13,13,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r1_entropy_top5/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_SCORE_FREEZE_COMPLETE,observed,exact registered 12 ProcessBench cells plus PRMBench cell
P1,P1_BASELINES,R1_ENTROPY_TOP5,P1_LABEL_FIREWALL,contract_audit,labels opened after score-freeze manifest,no fit-side labels or targets,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r1_entropy_top5/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_LABEL_FIREWALL,observed,score records and manifest declare labels_seen_during_fit=false and targets_accessed_during_fit=false
P1,P1_BASELINES,R1_ENTROPY_TOP5,P1_FINITE_AND_COMPLETE_SCORES,contract_audit,171203,all registered step scores finite; no missing-score population change,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r1_entropy_top5/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_FINITE_AND_COMPLETE_SCORES,observed,validated after frozen-score checksum verification
P1,P1_BASELINES,R1_ENTROPY_TOP5,P1_GROUP_SAFE_FOLDS,contract_audit,1,one fold per source-question group across scorer copies,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r1_entropy_top5/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_GROUP_SAFE_FOLDS,observed,checked on family x source-group keys
P1,P1_BASELINES,R1_ENTROPY_TOP5,P1_R3_EXACT_ALIAS,contract_audit,NOT_APPLICABLE,max absolute reconstruction error <= 1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r1_entropy_top5/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_R3_EXACT_ALIAS,observed,strict-release alias check applies only to R3
P1,P1_BASELINES,R1_ENTROPY_TOP5,P1_PRM_SOURCE_STRATA,contract_audit,membership absent,prm_train/prm_test membership for source-stratum reporting,contract,NA,contract,BLOCKED,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r1_entropy_top5/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_PRM_SOURCE_STRATA,observed,"the sealed prmbench_steps.npz evaluator exposes response IDs, source_idx groups, error families, and labels but not prm_train/prm_test membership"
P1,P1_BASELINES,R2_FAMILY6_TOP5_CURRENT,P1_SCORE_FREEZE_COMPLETE,contract_audit,13,13,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r2_family6_top5_current/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_SCORE_FREEZE_COMPLETE,observed,exact registered 12 ProcessBench cells plus PRMBench cell
P1,P1_BASELINES,R2_FAMILY6_TOP5_CURRENT,P1_LABEL_FIREWALL,contract_audit,labels opened after score-freeze manifest,no fit-side labels or targets,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r2_family6_top5_current/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_LABEL_FIREWALL,observed,score records and manifest declare labels_seen_during_fit=false and targets_accessed_during_fit=false
P1,P1_BASELINES,R2_FAMILY6_TOP5_CURRENT,P1_FINITE_AND_COMPLETE_SCORES,contract_audit,171203,all registered step scores finite; no missing-score population change,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r2_family6_top5_current/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_FINITE_AND_COMPLETE_SCORES,observed,validated after frozen-score checksum verification
P1,P1_BASELINES,R2_FAMILY6_TOP5_CURRENT,P1_GROUP_SAFE_FOLDS,contract_audit,1,one fold per source-question group across scorer copies,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r2_family6_top5_current/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_GROUP_SAFE_FOLDS,observed,checked on family x source-group keys
P1,P1_BASELINES,R2_FAMILY6_TOP5_CURRENT,P1_R3_EXACT_ALIAS,contract_audit,NOT_APPLICABLE,max absolute reconstruction error <= 1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r2_family6_top5_current/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_R3_EXACT_ALIAS,observed,strict-release alias check applies only to R3
P1,P1_BASELINES,R2_FAMILY6_TOP5_CURRENT,P1_PRM_SOURCE_STRATA,contract_audit,membership absent,prm_train/prm_test membership for source-stratum reporting,contract,NA,contract,BLOCKED,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r2_family6_top5_current/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_PRM_SOURCE_STRATA,observed,"the sealed prmbench_steps.npz evaluator exposes response IDs, source_idx groups, error families, and labels but not prm_train/prm_test membership"
P1,P1_BASELINES,R3_IU29,P1_SCORE_FREEZE_COMPLETE,contract_audit,13,13,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r3_iu29/evaluation/REPORT_GATES.csv,c54e822a6df6765ccdd68b7bceedf96217ce6576e76ec8d5414ff112a733577f,gate_id=P1_SCORE_FREEZE_COMPLETE,observed,exact registered 12 ProcessBench cells plus PRMBench cell
P1,P1_BASELINES,R3_IU29,P1_LABEL_FIREWALL,contract_audit,labels opened after score-freeze manifest,no fit-side labels or targets,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r3_iu29/evaluation/REPORT_GATES.csv,c54e822a6df6765ccdd68b7bceedf96217ce6576e76ec8d5414ff112a733577f,gate_id=P1_LABEL_FIREWALL,observed,score records and manifest declare labels_seen_during_fit=false and targets_accessed_during_fit=false
P1,P1_BASELINES,R3_IU29,P1_FINITE_AND_COMPLETE_SCORES,contract_audit,171203,all registered step scores finite; no missing-score population change,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r3_iu29/evaluation/REPORT_GATES.csv,c54e822a6df6765ccdd68b7bceedf96217ce6576e76ec8d5414ff112a733577f,gate_id=P1_FINITE_AND_COMPLETE_SCORES,observed,validated after frozen-score checksum verification
P1,P1_BASELINES,R3_IU29,P1_GROUP_SAFE_FOLDS,contract_audit,1,one fold per source-question group across scorer copies,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r3_iu29/evaluation/REPORT_GATES.csv,c54e822a6df6765ccdd68b7bceedf96217ce6576e76ec8d5414ff112a733577f,gate_id=P1_GROUP_SAFE_FOLDS,observed,checked on family x source-group keys
P1,P1_BASELINES,R3_IU29,P1_R3_EXACT_ALIAS,contract_audit,0.0,max absolute reconstruction error <= 1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r3_iu29/evaluation/REPORT_GATES.csv,c54e822a6df6765ccdd68b7bceedf96217ce6576e76ec8d5414ff112a733577f,gate_id=P1_R3_EXACT_ALIAS,observed,strict-release alias check applies only to R3
P1,P1_BASELINES,R3_IU29,P1_PRM_SOURCE_STRATA,contract_audit,membership absent,prm_train/prm_test membership for source-stratum reporting,contract,NA,contract,BLOCKED,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r3_iu29/evaluation/REPORT_GATES.csv,c54e822a6df6765ccdd68b7bceedf96217ce6576e76ec8d5414ff112a733577f,gate_id=P1_PRM_SOURCE_STRATA,observed,"the sealed prmbench_steps.npz evaluator exposes response IDs, source_idx groups, error families, and labels but not prm_train/prm_test membership"
P1,P1_BASELINES,R4_MIND_GAP,P1_SCORE_FREEZE_COMPLETE,contract_audit,13,13,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r4_mind_gap/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_SCORE_FREEZE_COMPLETE,observed,exact registered 12 ProcessBench cells plus PRMBench cell
P1,P1_BASELINES,R4_MIND_GAP,P1_LABEL_FIREWALL,contract_audit,labels opened after score-freeze manifest,no fit-side labels or targets,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r4_mind_gap/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_LABEL_FIREWALL,observed,score records and manifest declare labels_seen_during_fit=false and targets_accessed_during_fit=false
P1,P1_BASELINES,R4_MIND_GAP,P1_FINITE_AND_COMPLETE_SCORES,contract_audit,171203,all registered step scores finite; no missing-score population change,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r4_mind_gap/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_FINITE_AND_COMPLETE_SCORES,observed,validated after frozen-score checksum verification
P1,P1_BASELINES,R4_MIND_GAP,P1_GROUP_SAFE_FOLDS,contract_audit,1,one fold per source-question group across scorer copies,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r4_mind_gap/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_GROUP_SAFE_FOLDS,observed,checked on family x source-group keys
P1,P1_BASELINES,R4_MIND_GAP,P1_R3_EXACT_ALIAS,contract_audit,NOT_APPLICABLE,max absolute reconstruction error <= 1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r4_mind_gap/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_R3_EXACT_ALIAS,observed,strict-release alias check applies only to R3
P1,P1_BASELINES,R4_MIND_GAP,P1_PRM_SOURCE_STRATA,contract_audit,membership absent,prm_train/prm_test membership for source-stratum reporting,contract,NA,contract,BLOCKED,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_1/r4_mind_gap/evaluation/REPORT_GATES.csv,3742748bf1897bd6ddc886550e97600767a0a08a83f3177cfdaec644c40d532f,gate_id=P1_PRM_SOURCE_STRATA,observed,"the sealed prmbench_steps.npz evaluator exposes response IDs, source_idx groups, error families, and labels but not prm_train/prm_test membership"
P2,P2_REDUCER_STUDY,P2R_A_TOPK5_REFERENCE,P2R_REFERENCE_SCORE_ALIAS,contract_audit,0.0,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk5_reference/evaluation/REPORT_GATES.csv,49fc72abdd4a44c5335ce967e6baf554390da4b540088d220d2caeb6323dc99b,gate_id=P2R_REFERENCE_SCORE_ALIAS,observed,local and combined step scores reproduce R1
P2,P2_REDUCER_STUDY,P2R_A_TOPK5_REFERENCE,P2R_REFERENCE_DECISION_ALIAS,contract_audit,0,0,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk5_reference/evaluation/REPORT_GATES.csv,49fc72abdd4a44c5335ce967e6baf554390da4b540088d220d2caeb6323dc99b,gate_id=P2R_REFERENCE_DECISION_ALIAS,observed,all predictions reproduce R1
P2,P2_REDUCER_STUDY,P2R_A_TOPK5_REFERENCE,P2R_REFERENCE_FOLD_ALIAS,contract_audit,0,0,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk5_reference/evaluation/REPORT_GATES.csv,49fc72abdd4a44c5335ce967e6baf554390da4b540088d220d2caeb6323dc99b,gate_id=P2R_REFERENCE_FOLD_ALIAS,observed,all source-group folds reproduce R1
P2,P2_REDUCER_STUDY,P2R_A_TOPK5_REFERENCE,P2R_REFERENCE_METRIC_ALIAS,contract_audit,0.0,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk5_reference/evaluation/REPORT_GATES.csv,49fc72abdd4a44c5335ce967e6baf554390da4b540088d220d2caeb6323dc99b,gate_id=P2R_REFERENCE_METRIC_ALIAS,observed,all five per-cell metrics reproduce R1
P2,P2_REDUCER_STUDY,P2R_A_TOPK5_REFERENCE,P2R_REFERENCE_BOOTSTRAP_ALIAS,contract_audit,0.0,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk5_reference/evaluation/REPORT_GATES.csv,49fc72abdd4a44c5335ce967e6baf554390da4b540088d220d2caeb6323dc99b,gate_id=P2R_REFERENCE_BOOTSTRAP_ALIAS,observed,"all 20,000 paired samples reproduce R1"
P2,P2_REDUCER_STUDY,P2R_A_TOPK5_REFERENCE,P2R_THRESHOLD_LEDGER_FROZEN,contract_audit,10,10 model-fold ledgers,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk5_reference/evaluation/REPORT_GATES.csv,49fc72abdd4a44c5335ce967e6baf554390da4b540088d220d2caeb6323dc99b,gate_id=P2R_THRESHOLD_LEDGER_FROZEN,observed,the sole Phase-2R threshold reconstruction is now immutable
P2,P2_REDUCER_STUDY,P2R_A_TOPK5_REFERENCE,P2R_LENGTH_STRATA_CALIBRATION_ONLY,contract_audit,10,10 model-fold cutpoint pairs,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk5_reference/evaluation/REPORT_GATES.csv,49fc72abdd4a44c5335ce967e6baf554390da4b540088d220d2caeb6323dc99b,gate_id=P2R_LENGTH_STRATA_CALIBRATION_ONLY,observed,linear tertiles use only erroneous calibration rows
P2,P2_REDUCER_STUDY,P2R_A_TOPK5_REFERENCE,P2R_FINITE_COMPLETE_SCORES,contract_audit,51394,all registered steps finite; no missing rows,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk5_reference/evaluation/REPORT_GATES.csv,49fc72abdd4a44c5335ce967e6baf554390da4b540088d220d2caeb6323dc99b,gate_id=P2R_FINITE_COMPLETE_SCORES,observed,verified after score-freeze checksums
P2,P2_REDUCER_STUDY,P2R_A_MAX_K1,P2R_SCORE_FREEZE_COMPLETE,contract_or_promotion_gate,8,8 cells,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_max_k1/evaluation/REPORT_GATES.csv,e058fd55a39611d9aaf0e31b95bb7ab6cbb57f5dea785072495747d6085d37d5,gate_id=P2R_SCORE_FREEZE_COMPLETE,observed,all registered candidate scores were frozen before labels opened; raw gate status=PASS
